count|employer_name|employer_address1|employer_address2|employer_city
4|GIRIKON INC|15433 N TATUM BLVD|105|PHOENIX
4|GIRIKON INC|15433 N TATUM BLVD|STE 105|PHOENIX
4|Girikon Inc|15433 N TATUM BLVD|STE 105|Phoenix
4|GIRIKON INC|15433 N TATUM BLVD|SUITE 105|PHOENIX
4|Star Infotech LLC|1820 E Ray Road 1000|Chandler|Chandler
4|Star InfoTech LLC|1820 E Ray Road 1000||Chandler
4|Star Infotech LLC|1820 E Ray Road 1000||Chandler
4|Star infotech LLC|1820 E Ray Road 1000||Chandler
4|Atlis Motor Vehicles LLC|1828 N Higley Road|Suite 116|Mesa
4|NXU Technologies LLC|1828 N Higley Road|Suite 116|Mesa
4|NXU Inc|1828 N Higley Road|Suite 116|Mesa
4|ATLIS Motor Vehicles LLC|1828 N Higley Road|Suite 116|Mesa
4|KCB Consultants Ltd.|2 North Central Avenue|18th Floor|Phoenix
4|KCB Consultants Ltd|2 North Central Avenue|18th Floor|Phoenix
4|Food for the Hungry Inc|2 North Central Avenue|Suite 200|Phoenix
4|Greater Phoenix Economic Council|2 North Central Avenue|Suite 2500|Phoenix
4|SWCA Inc|20 E. Thomas Road|STE 1700|Phoenix
4|Trisolute Software Corporation|20 E. Thomas Road|Ste 2200|Phoenix
4|SWCA Inc|20 E. Thomas Road|Suite 1700|Phoenix
4|Osaic Inc|20 E. Thomas Road|Suite 2000|Phoenix
4|Ports America Shared Services Inc|222 S Mill Avenue|Suite 508|Tempe
4|RadiusAI Inc|222 S Mill Avenue|Suite 800|Tempe
4|Radius AI Inc|222 S Mill Avenue|Suite 800|Tempe
4|Radius AI|222 S Mill Avenue|Suite 800|Tempe
4|WELLS FARGO BANK, N.A.|2222 W ROSE GAROADEN LANE|FLOOR 01|PHOENIX
4|WELLS FARGO SECURITIES LLC|2222 W ROSE GAROADEN LANE|FLOOR 01|PHOENIX
4|Wells Fargo Securities LLC|2222 W ROSE GAROADEN LANE|FLOOR 01|PHOENIX
4|WELLS FARGO BANK, N.A.|2222 W ROSE GAROADEN LANE|FLOOR 1|PHOENIX
4|Dou Yee Enterprises U.S. Inc|2550 W. Union Hills Drive|Suite 350|Phoenix
4|Dou Yee Enterprises US Inc|2550 W. Union Hills Drive|Suite 350|Phoenix
4|Andavi Solutions Inc|2550 W. Union Hills Drive|Suite 350|Phoenix
4|Skygys Inc|2550 W. Union Hills Drive|Suite 350-312|Phoenix
4|ASML US LP|2650 W Geronimo Place||Chandler
4|ASML US LLC|2650 W Geronimo Place||Chandler
4|Raleys Arizona LLC|2650 W Geronimo Place||Chandler
4|ASML US, LP|2650 W Geronimo Place||Chandler
4|Herman L Orcutt & Paul D Winslow Ptr|2929 N Central Avenue|11th FLoor|Phoenix
4|Orcutt & Winslow LLLP|2929 N Central Avenue|11th Floor|Phoenix
4|Orcutt Winslow LLLP|2929 N Central Avenue|11th Floor|Phoenix
4|Herman L Orcutt & Paul D. Winslow Partners|2929 N Central Avenue|11th Floor|Phoenix
4|Structural Engineers Company I|2963 W Elliot Road|Ste 3|Chandler
4|Structural Engineers Company|2963 W Elliot Road|Ste 3|Chandler
4|Structural Engineers Company I|2963 W Elliot Road|Suite 3|Chandler
4|Structural Engineers Company I|2963 W Elliot Road||Chandler
4|Carvana Logistics LLC|300 E. Rio Salado Pkwy|Suite Suite 700|Tempe
4|ADESA US Auction LLC|300 E. Rio Salado Pkwy||Tempe
4|Carvana LLC|300 E. Rio Salado Pkwy||Tempe
4|Carvana Logistics LLC|300 E. Rio Salado Pkwy||Tempe
4|RadiusAl Inc|350 S Mill Avenue|Ste B-201|Tempe
4|RadiusAI Inc|350 S Mill Avenue|Ste B-201|Tempe
4|RadiusAI Inc|350 S Mill Avenue|Suite 201|Tempe
4|RadiusAI Inc|350 S Mill Avenue|Suite B-201|Tempe
4|Discovery Builders LLC|4800 N. Scottsdale Road|Suite 3850|Scottsdale
4|Magellan Health Inc|4800 N. Scottsdale Road|Suite 4400|Scottsdale
4|LifeStance Health Inc|4800 N. Scottsdale Road|Suite 6000|Scottsdale
4|Progressive Behavioral Health, PLLC|4800 N. Scottsdale Road||Scottsdale
4|Pacston Corporation|60 E Rio Salado Pkwy  900|900|Tempe
4|No.1 ENTERPRISE EOR SERVICES INC|60 E Rio Salado Pkwy  900||Tempe
4|Pacston Corporation|60 E Rio Salado Pkwy  900||Tempe
4|1 ENTERPRISE EOR SERVICES INC|60 E Rio Salado Pkwy  900||Tempe
4|University of Arizona|615 North Park Avenue|Room 141|Tucson
4|The University of Arizona|615 North Park Avenue|Room 141|Tucson
4|The University of Arizona|615 North Park Avenue|Suite 142|Tucson
4|University of Arizona|615 North Park Avenue||Tucson
4|Fovus Corporation|64 E BROADWAY ROAD|STE 200|TEMPE
4|Fovus Corporation|64 E BROADWAY ROAD|STE 200 - Office 201|TEMPE
4|Shiom Technologies INC|64 E BROADWAY ROAD|SUITE 200|TEMPE
4|SHIOM TECHNOLOGIES INC|64 E BROADWAY ROAD|Ste 200|Tempe
4|Sender Inc d/b/a Sendoso|6900 E. Camelback Road|STE 1100|Scottsdale
4|Sender Inc|6900 E. Camelback Road|Suite 110|Scottsdale
4|Sender Inc d/b/a Sendoso|6900 E. Camelback Road|Suite 1100|Scottsdale
4|Devenney Group Ltd.|6900 E. Camelback Road|Suite 500|Scottsdale
4|Viavi Solutions Inc|7047 E. Greenway Parkway|Suite 250|Scottsdale
4|Focused HR Solutions LLC|7047 E. Greenway Parkway|Suite 250|Scottsdale
4|Viavi Soultions Inc|7047 E. Greenway Parkway|Suite 250|Scottsdale
4|Inspired Healthcare Capital LLC|7047 E. Greenway Parkway|Suite 300|Scottsdale
4|Mipac Inc|7225 N Oracle Road|Ste 202|Tucson
4|Mipac Inc|7225 N Oracle Road|Suite 202|Tucson
4|MIPAC INC|7225 N Oracle Road||Tucson
4|Mipac|7225 N Oracle Road||Tucson
4|Exro Technologies USA Inc|7853 E Ray Road|Ste 101|Mesa
4|Exro Technologies USA Inc|7853 E Ray Road|Ste 1011|Mesa
4|Exro Technologies USA Inc|7853 E Ray Road|Suite 101|Mesa
4|Exro Technologies USA Inc|7853 E Ray Road||Mesa
